"IncidentID","Classification","Disposition","Open","Add","Close","Year","DayOfYear","Month","DayOfWeek","time_period","Building","Location","Longtitude","Latitude","Incidents"
1159,"Disorderly Conduct","Closed",2019-05-15 09:29:00,6.49867164297071,2019-05-21 21:27:05,2019,135,5,2,"day_weekday","PGP RESIDENCES (BLOCK 1)","PGP",1.291477493,103.7828939,"SEXUAL INCIDENTS"
1160,"Theft","Closed",2019-02-16 06:45:00,3.89552072626923,2019-02-20 04:14:33,2019,47,2,5,"weekend","KENT VALE APARTMENT BLK E, 109","KV",1.301741912,103.7678456,"LOST AND FOUND"
1161,"False Public Alarm","Arrest",2019-10-14 12:32:00,3.28001157694478,2019-10-17 19:15:13,2019,287,10,0,"day_weekday","ENGINEERING WORKSHOP 1A","CDE",1.298073579,103.7708804,"LOST AND FOUND"
1162,"Theft","Arrest",2019-09-19 03:12:00,1.79401453332291,2019-09-20 22:15:23,2019,262,9,3,"day_weekday","DESIGN & ENVIRONMENT BLOCK 3","CDE",1.297825387,103.7705126,"LOST AND FOUND"
1163,"Rape","Closed",2019-09-15 05:15:00,6.11671580712397,2019-09-21 08:03:04,2019,258,9,6,"weekend","CINNAMON COLLEGE -MAIN BLK","UTown",1.306506139,103.7736295,"SEXUAL INCIDENTS"
1164,"Theft","Open Investigation",2019-08-02 11:03:00,2.18380679768031,2019-08-04 15:27:41,2019,214,8,4,"day_weekday","SHEARES HALL (COMMUNAL HALL)","HALL",1.291537312,103.7756853,"LOST AND FOUND"
1165,"Attempted Trespass 2","Closed",2018-12-16 21:16:00,3.26239710563211,2018-12-20 03:33:51,2018,350,12,6,"weekend","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"LOST AND FOUND"
1166,"Disorderly Conduct","Closed",2018-12-21 23:50:00,7.30086998251954,2018-12-29 07:03:15,2018,355,12,4,"day_weekday","PGP RESIDENCES (BLOCK 9)","PGP",1.291154226,103.7797307,"SEXUAL INCIDENTS"
1167,"Lewdness","Closed",2018-11-12 17:48:00,7.82593226786814,2018-11-20 13:37:21,2018,316,11,0,"day_weekday","YALE RESIDENTIAL COLLEGE 2","UTown",1.307098618,103.7719809,"SEXUAL INCIDENTS"
1168,"Fraud","Open Investigation",2019-02-05 15:25:00,7.68169736499905,2019-02-13 07:46:39,2019,36,2,1,"day_weekday","PGP RESIDENCES LECTURE THEATRE","PGP",1.290720131,103.7821794,"DAMAGED PROPERTY"
1169,"Trespassing","Arrest",2019-01-10 22:49:00,7.9062692838013,2019-01-18 20:34:02,2019,10,1,3,"day_weekday","STEPHEN RIADY CENTRE","UTown",1.304488952,103.7720712,"DAMAGED PROPERTY"
1170,"Theft","Open Investigation",2019-08-15 18:03:00,2.77179573252865,2019-08-18 12:34:23,2019,227,8,3,"day_weekday","ENGINEERING BLOCK 1A","CDE",1.29933656,103.77082,"LOST AND FOUND"
1171,"Trespassing","Closed",2019-01-15 11:09:00,7.62832549286192,2019-01-23 02:13:47,2019,15,1,1,"day_weekday","BTC-TOWER BLOCK","BTC",1.319418189,103.8172055,"DAMAGED PROPERTY"
1172,"Shoplifting","Arrest",2019-03-04 02:22:00,1.87090850321974,2019-03-05 23:16:06,2019,63,3,0,"day_weekday","PGP RESIDENCES (BLOCK 2)","PGP",1.291369071,103.7826626,"STOLEN ITEMS"
1173,"Service of Warrant","Arrest",2019-09-15 02:55:00,3.33322794326207,2019-09-18 10:54:51,2019,258,9,6,"weekend","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"LOST AND FOUND"
1174,"Trespassing","Closed",2019-09-30 05:39:00,9.91711188830792,2019-10-10 03:39:38,2019,273,9,0,"day_weekday","SCIENCE BLOCK 7","FOS",1.296276183,103.7788705,"DAMAGED PROPERTY"
1175,"Trespassing",NA,2019-08-19 03:45:00,6.4455008369358,2019-08-25 14:26:31,2019,231,8,0,"day_weekday","EDUCATION RESOURCE CENTRE","UTown",1.305725982,103.7726716,"DAMAGED PROPERTY"
1176,"Trespass","Open Investigation",2019-11-08 04:16:00,2.88722789007949,2019-11-11 01:33:36,2019,312,11,4,"day_weekday","9 PGP BUNGALOW","PGP",1.293962325,103.7773228,"EMERGENCY INCIDENTS"
1177,"Harassment: Fraud","Arrest",2019-09-22 10:49:00,3.47950900522752,2019-09-25 22:19:30,2019,265,9,6,"weekend","YALE SPORTS HALL","UTown",1.307810335,103.7726519,"LOST AND FOUND"
1178,"Burglary","Open Investigation",2019-04-20 13:21:00,3.50675839727915,2019-04-24 01:30:44,2019,110,4,5,"weekend","INNOVATION 4.0","PGP",1.294254531,103.775948,"LOST AND FOUND"
1179,"Harassment: Fraud","Unfounded",2019-03-27 00:19:00,3.17001233306803,2019-03-30 04:23:49,2019,86,3,2,"day_weekday","KENT RIDGE HALL (BLOCK E)","HALL",1.291836332,103.7742191,"LOST AND FOUND"
1180,"Burglary","Open Investigation",2019-02-04 07:22:00,3.82284103370261,2019-02-08 03:06:53,2019,35,2,0,"day_weekday","STORE 1 (NEAR KEVII HALL)","PGP",1.29274033,103.7812672,"LOST AND FOUND"
1181,"Criminal Mischief","Open Investigation",2019-05-23 12:06:00,2.06939364399519,2019-05-25 13:45:56,2019,143,5,3,"day_weekday","KENT VALE GUARDHOUSE","HALL",1.302213361,103.7692536,"STOLEN ITEMS"
1182,"Attempted Fraud","Judicial Referral",2019-09-11 12:42:00,3.73165583886547,2019-09-15 06:15:35,2019,254,9,2,"day_weekday","CANTEEN 2 (THE DECK)","FASS",1.294612936,103.7725509,"LOST AND FOUND"
1183,"Attempted Fraud","Arrest",2019-06-13 20:06:00,3.33540142435911,2019-06-17 04:08:59,2019,164,6,3,"day_weekday","17 PGP BUNGALOW","PGP",1.292575481,103.7792351,"LOST AND FOUND"
1184,"Theft","Arrest",2019-05-13 11:19:00,3.55100995877948,2019-05-17 00:32:27,2019,133,5,0,"day_weekday","14A PGP BUNGALOW","PGP",1.293265034,103.7774589,"LOST AND FOUND"
1185,"False Public Alarm","Open Investigation",2019-05-27 11:04:00,2.75875125883011,2019-05-30 05:16:36,2019,147,5,0,"day_weekday","LECTURE THEATRE 7A","CDE",1.300437448,103.7708888,"LOST AND FOUND"
1186,"Theft","Open Investigation",2019-02-16 01:38:00,3.20721120085062,2019-02-19 06:36:23,2019,47,2,5,"weekend","SUB-STATION/BIN CENTRE","KV",1.300662404,103.7678257,"LOST AND FOUND"
1187,"Attempted Fraud","Unfounded",2019-06-05 12:21:00,3.05015068694296,2019-06-08 13:33:13,2019,156,6,2,"day_weekday","PGP RESIDENCES (BLOCK 7)","PGP",1.291101134,103.7800076,"LOST AND FOUND"
1188,"Theft","Open Investigation",2019-08-26 05:15:00,2.88408249966259,2019-08-29 02:28:05,2019,238,8,0,"day_weekday","KE VII HALL (BLOCK E)","PGP",1.29305545,103.7807199,"LOST AND FOUND"
1189,"Harassment","Unfounded",2018-12-07 08:27:00,5.55040538753279,2018-12-12 21:39:35,2018,341,12,4,"day_weekday","COLLEGE OF A&P TAN -TOWER","UTown",1.307597799,103.7731505,"DAMAGED PROPERTY"
1190,"Burglary","Open Investigation",2018-11-04 16:09:00,2.94775804546969,2018-11-07 14:53:46,2018,308,11,6,"weekend","MEDICINE BLOCK 11","FOS",1.296663946,103.7813741,"LOST AND FOUND"
1191,"Harassment","Arrest",2019-09-15 12:28:00,3.87006047747188,2019-09-19 09:20:53,2019,258,9,6,"weekend","LECTURE THEATRE 37","FOS",1.295529468,103.7802815,"DAMAGED PROPERTY"
1192,"Harassment","Open Investigation",2019-04-12 11:57:00,6.87560494817572,2019-04-19 08:57:52,2019,102,4,4,"day_weekday","BTC-FEDERAL","BTC",1.318374465,103.8173933,"DAMAGED PROPERTY"
1193,"Theft","Open Investigation",2019-09-14 03:52:00,3.31136564600032,2019-09-17 11:20:22,2019,257,9,5,"weekend","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"LOST AND FOUND"
1194,"Theft","Open Investigation",2019-08-04 09:00:00,3.07168222486824,2019-08-07 10:43:13,2019,216,8,6,"weekend","14 KR BUNGALOW","KR",1.297439351,103.7744566,"LOST AND FOUND"
1195,"Liquor Law Violation","Open Investigation",2019-03-10 16:58:00,3.27442375593974,2019-03-13 23:33:10,2019,69,3,6,"weekend","KENT VALE APARTMENT BLK E, 109","KV",1.301741912,103.7678456,"LOST AND FOUND"
1196,"Extortion","Open Investigation",2019-04-22 23:46:00,2.78073509816622,2019-04-25 18:30:16,2019,112,4,0,"day_weekday","YALE FITNESS CENTER","UTown",1.307478693,103.7725849,"LOST AND FOUND"
1197,"Shoplifting","Arrest",2019-07-24 20:05:00,1.25416092000414,2019-07-26 02:11:00,2019,205,7,2,"day_weekday","TEMASEK LAB","CDE",1.299556652,103.7722094,"STOLEN ITEMS"
1198,"Theft","Open Investigation",2018-09-06 20:58:00,2.93674911347583,2018-09-09 19:26:55,2018,249,9,3,"day_weekday","SRC CARPARK","UTown",1.30067788,103.7756312,"LOST AND FOUND"
1199,"Trespass","Closed",2018-08-27 01:27:00,2.86920819715434,2018-08-29 22:18:40,2018,239,8,0,"day_weekday","PGP RESIDENCES CANTEEN 2","PGP",1.290619681,103.7816946,"EMERGENCY INCIDENTS"
1200,"Burglary","Open Investigation",2018-10-14 20:29:00,2.08367649158033,2018-10-16 22:29:30,2018,287,10,6,"weekend","KE VII HALL (BLOCK A)","PGP",1.292733372,103.7806752,"LOST AND FOUND"
1201,"Fraud","Arrest",2019-01-02 09:48:00,9.05785304405865,2019-01-11 11:11:19,2019,2,1,2,"day_weekday","NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE","FOS",1.2959965,103.7832118,"DAMAGED PROPERTY"
1202,"Shoplifting","Closed",2019-02-12 13:52:00,2.75410890890198,2019-02-15 07:57:55,2019,43,2,1,"day_weekday","DESIGN & ENVIRONMENT BLOCK 1","CDE",1.297243627,103.7706028,"LOST AND FOUND"
1203,"Criminal Mischief","Open Investigation",2019-07-21 07:01:00,1.82582334021391,2019-07-23 02:50:11,2019,202,7,6,"weekend","YALE SPORTS HALL","UTown",1.307810335,103.7726519,"STOLEN ITEMS"
1204,"Theft","Arrest",2019-10-06 19:58:00,2.79551179182598,2019-10-09 15:03:32,2019,279,10,6,"weekend","TEMASEK HALL (BLOCK E)","HALL",1.292584001,103.7722725,"LOST AND FOUND"
1205,"Trespassing","Arrest",2019-08-27 14:52:00,10.516496023757,2019-09-07 03:15:45,2019,239,8,1,"day_weekday","YALE WEST CORE","UTown",1.308169683,103.7723937,"DAMAGED PROPERTY"
1206,"Stalking","Open Investigation",2019-02-24 12:46:00,6.77168075733445,2019-03-03 07:17:13,2019,55,2,6,"weekend","CINNAMON COLLEGE -MAIN BLK","UTown",1.306506139,103.7736295,"SEXUAL INCIDENTS"
1207,"Theft","Unfounded",2019-04-21 18:07:00,2.85965668932324,2019-04-24 14:44:54,2019,111,4,6,"weekend","PGP RESIDENCES (BLOCK 18)","PGP",1.291099609,103.7804155,"LOST AND FOUND"
1208,"Trespassing","Open Investigation",2018-11-19 10:24:00,1.98889900011596,2018-11-21 10:08:01,2018,323,11,0,"day_weekday","YALE WEST CORE","UTown",1.308169683,103.7723937,"DAMAGED PROPERTY"
1209,"Trespass","Open Investigation",2019-11-18 05:03:00,1.3313994551043,2019-11-19 13:00:13,2019,322,11,0,"day_weekday","TEMASEK HALL (COMMUNAL HALL)","HALL",1.292822129,103.7714113,"EMERGENCY INCIDENTS"
1210,"Theft","Open Investigation",2019-10-24 01:55:00,3.22671939478297,2019-10-27 07:21:29,2019,297,10,3,"day_weekday","ELECTRICAL SUB-STATION","UTown",1.306222002,103.7727161,"LOST AND FOUND"
1211,"Theft","Open Investigation",2018-11-21 18:57:00,3.3615530830641,2018-11-25 03:37:38,2018,325,11,2,"day_weekday","CREATE CARPARK","UTown",1.303909748,103.7733772,"LOST AND FOUND"
1212,"Theft","Open Investigation",2019-03-07 19:41:00,3.22870560276659,2019-03-11 01:10:20,2019,66,3,3,"day_weekday","SUB-STATION/BIN CENTRE","KV",1.300662404,103.7678257,"LOST AND FOUND"
1213,"Fraud","Unfounded",2019-06-25 17:35:00,11.024552670606,2019-07-06 18:10:21,2019,176,6,1,"day_weekday","CANTEEN 2 (THE DECK)","FASS",1.294612936,103.7725509,"DAMAGED PROPERTY"
1214,"Harassment: Fraud","Open Investigation",2019-09-03 10:52:00,3.21757502410507,2019-09-06 16:05:18,2019,246,9,1,"day_weekday","YALE FITNESS CENTER","UTown",1.307478693,103.7725849,"LOST AND FOUND"
1215,"Shoplifting","Unfounded",2019-05-25 13:35:00,1.82014101083685,2019-05-27 09:16:00,2019,145,5,5,"weekend","MEDICINE BLOCK 9","FOS",1.296451987,103.7810899,"STOLEN ITEMS"
1216,"Disorderly Conduct",NA,2019-11-15 03:23:00,7.45020992970228,2019-11-22 14:11:18,2019,319,11,4,"day_weekday","PGP RESIDENCES (BLOCK 16)","PGP",1.291523732,103.7801396,"SEXUAL INCIDENTS"
1217,"Harassment","Arrest",2019-06-27 04:09:00,7.94873344985476,2019-07-05 02:55:11,2019,178,6,3,"day_weekday","DESIGN & ENVIRONMENT BLOCK 4","CDE",1.296846768,103.7702825,"DAMAGED PROPERTY"
1218,"Criminal Mischief","Unfounded",2019-02-16 10:46:00,1.60825369718624,2019-02-18 01:21:53,2019,47,2,5,"weekend","TEMBUSU COLLEGE- MPH","UTown",1.305898714,103.7738473,"STOLEN ITEMS"
1219,"Theft","Arrest",2018-12-07 07:49:00,2.56667089510731,2018-12-09 21:25:00,2018,341,12,4,"day_weekday","LECTURE THEATRE 9","FASS",1.294966198,103.7722988,"LOST AND FOUND"
1220,"Criminal Mischief","Open Investigation",2019-02-24 18:52:00,1.63939042337488,2019-02-26 10:12:43,2019,55,2,6,"weekend","YALE WEST CORE","UTown",1.308169683,103.7723937,"STOLEN ITEMS"
1221,"Trespass","Open Investigation",2019-01-08 13:08:00,3.11188718756312,2019-01-11 15:49:07,2019,8,1,1,"day_weekday","PGP RESIDENCES (BLOCK 8)","PGP",1.291036666,103.7798218,"EMERGENCY INCIDENTS"
1222,"Theft","Open Investigation",2019-08-06 07:49:00,2.8618272548435,2019-08-09 04:30:02,2019,218,8,1,"day_weekday","PGP RESIDENCES (BLOCK 23)","PGP",1.290527203,103.7807137,"LOST AND FOUND"
1223,"Assault","Open Investigation",2019-06-29 18:20:00,4.42198982744141,2019-07-04 04:27:40,2019,180,6,5,"weekend","TEMASEK HALL (BLOCK E)","HALL",1.292584001,103.7722725,"DAMAGED PROPERTY"
1224,"Theft","Arrest",2019-02-21 18:19:00,3.49740549739354,2019-02-25 06:15:16,2019,52,2,3,"day_weekday","LECTURE THEATRE 18","SOC",1.293522481,103.7745083,"LOST AND FOUND"
1225,"Trespassing","Open Investigation",2019-02-27 18:23:00,5.86945757006657,2019-03-05 15:15:01,2019,58,2,2,"day_weekday","DECOM SUB-STATION 2 (NEAR TEM HALL)","HALL",1.292688302,103.773122,"DAMAGED PROPERTY"
1226,"Trespassing","Arrest",2019-01-10 12:28:00,7.39310126002036,2019-01-17 21:54:04,2019,10,1,3,"day_weekday","KENT VALE APARTMENT BLK A,103","KV",1.301286274,103.7690165,"DAMAGED PROPERTY"
1227,"Theft","Open Investigation",2019-07-02 08:20:00,3.34219971245807,2019-07-05 16:32:46,2019,183,7,1,"day_weekday","PGP RESIDENCES (BLOCK 23)","PGP",1.290527203,103.7807137,"LOST AND FOUND"
1228,"Theft","Arrest",2019-09-02 22:29:00,3.24462770029758,2019-09-06 04:21:16,2019,245,9,0,"day_weekday","YALE EAST CORE","UTown",1.305538246,103.7720734,"LOST AND FOUND"
1229,"Theft","Open Investigation",2019-01-20 17:47:00,2.71193058262517,2019-01-23 10:52:11,2019,20,1,6,"weekend","PGP RESIDENCES (BLOCK 15)","PGP",1.291668827,103.7801396,"LOST AND FOUND"
1230,"Identity Theft","Arrest",2018-12-06 22:57:00,3.28752557070682,2018-12-10 05:51:02,2018,340,12,3,"day_weekday","INFORMATION TECHNOLOGY","CDE",1.29755262,103.7725433,"LOST AND FOUND"
1231,"Criminal Mischief","Arrest",2018-09-16 01:26:00,1.57473320032007,2018-09-17 15:13:37,2018,259,9,6,"weekend","CTR FOR LIFE SCIENCES","FOS",1.294495673,103.7809137,"STOLEN ITEMS"
1232,"Theft","Open Investigation",2018-10-17 21:18:00,3.7253115220382,2018-10-21 14:42:27,2018,290,10,2,"day_weekday","SCIENCE BLOCK 3","FOS",1.295514032,103.7786269,"LOST AND FOUND"
1233,"Trespass","Open Investigation",2019-01-26 11:13:00,1.85841923928787,2019-01-28 07:49:07,2019,26,1,5,"weekend","PGP RESIDENCES (BLOCK 13)","PGP",1.290867796,103.7802755,"EMERGENCY INCIDENTS"
1234,"Theft","Open Investigation",2019-03-12 06:51:00,2.81306518013949,2019-03-15 02:21:49,2019,71,3,1,"day_weekday","KENT VALE GUARDHOUSE","HALL",1.302213361,103.7692536,"LOST AND FOUND"
1235,"Theft","Arrest",2019-09-23 11:18:00,2.72916493286724,2019-09-26 04:48:00,2019,266,9,0,"day_weekday","16 EVANS BUNGALOW","BTC",1.317643511,103.8196586,"LOST AND FOUND"
1236,"Lewdness","Arrest",2018-10-25 16:35:00,6.35689204390499,2018-11-01 01:08:55,2018,298,10,3,"day_weekday","CINNAMON UNI SCH PROG (USP)","UTown",1.306525122,103.7734295,"SEXUAL INCIDENTS"
1237,"Attempted Extortion","Open Investigation",2019-04-02 07:18:00,2.94073405230248,2019-04-05 05:52:39,2019,92,4,1,"day_weekday","INFORMATION TECHNOLOGY","CDE",1.29755262,103.7725433,"LOST AND FOUND"
1238,"Trespassing","Open Investigation",2018-12-12 15:30:00,7.5690097393523,2018-12-20 05:09:22,2018,346,12,2,"day_weekday","CREATE CARPARK","UTown",1.303909748,103.7733772,"DAMAGED PROPERTY"
1239,"Trespassing","Open Investigation",2019-09-11 19:02:00,8.12323088281011,2019-09-19 21:59:27,2019,254,9,2,"day_weekday","BTC-EU TONG SEN","BTC",1.318461229,103.8168299,"DAMAGED PROPERTY"
1240,"Trespassing","Open Investigation",2019-01-02 18:12:00,3.84425241002759,2019-01-06 14:27:43,2019,2,1,2,"day_weekday","TEMASEK HALL (BLOCK C)","HALL",1.292732285,103.7709504,"DAMAGED PROPERTY"
1241,"Trespassing","Open Investigation",2019-05-18 17:20:00,6.79035009539739,2019-05-25 12:18:06,2019,138,5,5,"weekend","KENT VALE APARTMENT BLK C, 111","KV",1.301811498,103.7685007,"DAMAGED PROPERTY"
1242,"Theft","Open Investigation",2019-08-31 22:46:00,3.24783434192764,2019-09-04 04:42:53,2019,243,8,5,"weekend","PGP RESIDENCES (BLOCK 25)","PGP",1.290200342,103.7806037,"LOST AND FOUND"
1243,"Trespassing","Open Investigation",2019-06-03 10:34:00,6.06690653246675,2019-06-09 12:10:21,2019,154,6,0,"day_weekday","KE VII HALL (BLOCK G)","PGP",1.293482761,103.7803849,"DAMAGED PROPERTY"
1244,"Trespass","Arrest",2019-05-27 01:29:00,1.25664808069663,2019-05-28 07:38:34,2019,147,5,0,"day_weekday","LECTURE THEATRE 7A","CDE",1.300437448,103.7708888,"EMERGENCY INCIDENTS"
1245,"Attempted Extortion","Open Investigation",2018-09-16 16:01:00,2.36998645254396,2018-09-19 00:53:47,2018,259,9,6,"weekend","MD11 CARPARK","FOS",1.295712272,103.781982,"LOST AND FOUND"
1246,"Theft","Judicial Referral",2019-01-11 06:35:00,3.61139200869163,2019-01-14 21:15:24,2019,11,1,4,"day_weekday","MEDICINE BLOCK 3","FOS",1.295392192,103.7814643,"LOST AND FOUND"
1247,"Shoplifting","Open Investigation",2019-04-10 06:52:00,2.45274682197654,2019-04-12 17:43:57,2019,100,4,2,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 2","FASS",1.294517061,103.7711126,"STOLEN ITEMS"
1248,"Theft","Open Investigation",2019-09-15 04:14:00,3.20132935409877,2019-09-18 09:03:55,2019,258,9,6,"weekend","7 PGP BUNGALOW","PGP",1.293238399,103.7780367,"LOST AND FOUND"
1249,"Rape","Arrest",2018-11-21 16:20:00,4.68369724512742,2018-11-26 08:44:31,2018,325,11,2,"day_weekday","SCIENCE BLOCK 15","FOS",1.297049608,103.7801538,"SEXUAL INCIDENTS"
1250,"Theft","Open Investigation",2019-10-25 04:58:00,3.28353747491506,2019-10-28 11:46:18,2019,298,10,4,"day_weekday","KENT RIDGE HALL (BLOCK A)","HALL",1.29166438,103.7749714,"LOST AND FOUND"
1251,"Service of Warrant","Closed",2018-10-17 06:39:00,3.54087645987082,2018-10-20 19:37:52,2018,290,10,2,"day_weekday","1 KR BUNGALOW","KR",1.293041343,103.7811579,"LOST AND FOUND"
1252,"Theft","Closed",2019-08-05 07:38:00,2.89831995425378,2019-08-08 05:11:35,2019,217,8,0,"day_weekday","9 KR BUNGALOW","KR",1.294339477,103.7782597,"LOST AND FOUND"
1253,"Theft","Open Investigation",2018-11-29 14:56:00,2.88897853024884,2018-12-02 12:16:08,2018,333,11,3,"day_weekday","BTC-TOWER BLOCK","BTC",1.319418189,103.8172055,"LOST AND FOUND"
1254,"Shoplifting","Open Investigation",2019-10-12 17:34:00,1.60612920557885,2019-10-14 08:06:50,2019,285,10,5,"weekend","RESIDENT COLLEGE 4","UTown",1.308193728,103.7734166,"STOLEN ITEMS"
1255,"Theft","Arrest",2019-08-16 23:40:00,3.30291213680676,2019-08-20 06:56:12,2019,228,8,4,"day_weekday","RAFFLES HALL (BLOCK D)","YIH",1.300301709,103.7726668,"LOST AND FOUND"
1256,"Theft","Open Investigation",2018-11-08 15:56:00,4.05059229841592,2018-11-12 17:08:51,2018,312,11,3,"day_weekday","COMMUNAL BLK B","KV",1.302552874,103.7685982,"LOST AND FOUND"
1257,"False Public Alarm","Closed",2019-07-13 18:45:00,2.74945047145028,2019-07-16 12:44:13,2019,194,7,5,"weekend","6 PGP BUNGALOW","PGP",1.293385625,103.7779056,"LOST AND FOUND"
1258,"Attempted Extortion","Open Investigation",2019-02-14 12:51:00,3.41489150017305,2019-02-17 22:48:27,2019,45,2,3,"day_weekday","SCIENCE BLOCK 17","FOS",1.297633622,103.7804434,"LOST AND FOUND"
1259,"Disorderly Conduct","Closed",2019-10-21 20:46:00,7.85802937795664,2019-10-29 17:21:34,2019,294,10,0,"day_weekday","LECTURE THEATRE 31","FOS",1.296845972,103.7804072,"SEXUAL INCIDENTS"
1260,"Liquor Law Violation","Open Investigation",2019-01-06 00:45:00,3.81775921632959,2019-01-09 20:22:34,2019,6,1,6,"weekend","12 KR BUNGALOW","KR",1.297234098,103.77391,"LOST AND FOUND"
1261,"Theft",NA,2018-11-13 14:39:00,3.28664182727131,2018-11-16 21:31:46,2018,317,11,1,"day_weekday","PGP RESIDENCES (BLOCK 2)","PGP",1.291369071,103.7826626,"LOST AND FOUND"
1262,"Theft","Closed",2019-03-25 18:43:00,3.93116482379438,2019-03-29 17:03:53,2019,84,3,0,"day_weekday","8 PGP BUNGALOW","PGP",1.293596473,103.7775181,"LOST AND FOUND"
1263,"Shoplifting","Unfounded",2018-10-13 09:28:00,2.53471489622153,2018-10-15 22:17:59,2018,286,10,5,"weekend","NUS SOCIETY-GUILD HOUSE","BIZ",1.293333299,103.7730449,"STOLEN ITEMS"
1264,"Theft","Open Investigation",2018-12-13 21:00:00,3.01360112320311,2018-12-16 21:19:35,2018,347,12,3,"day_weekday","LECTURE THEATRE 9","FASS",1.294966198,103.7722988,"LOST AND FOUND"
1265,"Shoplifting","Arrest",2019-01-31 01:09:00,1.03405944372999,2019-02-01 01:58:03,2019,31,1,3,"day_weekday","PGP RESIDENCES (BLOCK 25)","PGP",1.290200342,103.7806037,"STOLEN ITEMS"
1266,"Fraud","Open Investigation",2019-07-25 22:03:00,9.94102791008093,2019-08-04 20:38:05,2019,206,7,3,"day_weekday","UNIVERSITY HEALTH CENTRE","YIH",1.299028198,103.776488,"DAMAGED PROPERTY"
1267,"Criminal Mischief","Open Investigation",2019-08-23 21:33:00,2.15203081584909,2019-08-26 01:11:55,2019,235,8,4,"day_weekday","9 PGP BUNGALOW","PGP",1.293962325,103.7773228,"STOLEN ITEMS"
1268,"Defiant Trespass","Arrest",2018-08-04 05:37:00,2.58525524810151,2018-08-06 19:39:46,2018,216,8,5,"weekend","RAFFLES HALL (BLOCK A)","YIH",1.299677886,103.7732472,"LOST AND FOUND"
1269,"Theft","Open Investigation",2019-11-19 07:05:00,2.77247524476822,2019-11-22 01:37:22,2019,323,11,1,"day_weekday","T-LAB CARPARK","CDE",1.299936148,103.7722517,"LOST AND FOUND"
1270,"Trespass","Arrest",2019-06-22 19:41:00,1.23648408239067,2019-06-24 01:21:32,2019,173,6,5,"weekend","PGP RESIDENCES (BLOCK 1)","PGP",1.291477493,103.7828939,"EMERGENCY INCIDENTS"
1271,"Trespassing","Unfounded",2019-03-04 12:25:00,8.48406422602988,2019-03-13 00:02:03,2019,63,3,0,"day_weekday","14 PGP BUNGALOW","PGP",1.293234255,103.777491,"DAMAGED PROPERTY"
1272,"Attempted Fraud","Open Investigation",2019-11-08 23:28:00,3.06730855055315,2019-11-12 01:04:55,2019,312,11,4,"day_weekday","FASS BLK7 (SHAW FDN BLDG)","FASS",1.293258477,103.7733817,"LOST AND FOUND"
1273,"Harassment","Open Investigation",2019-03-20 22:42:00,10.9797642619088,2019-03-31 22:12:52,2019,79,3,2,"day_weekday","CTR FOR ENGLISH LANGUAGE COMMUNICATION","CDE",1.297113412,103.7714078,"DAMAGED PROPERTY"
