datetime,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Longtitude,Latitude,Incidents
27/8/19 6:26,2019,239,8,1,day_weekday,CREATE CARPARK,UTown,1.303909748,103.7733772,LOST AND FOUND
19/5/19 18:00,2019,139,5,6,weekend,SCIENCE BLOCK 13,FOS,1.296790296,103.7791479,LOST AND FOUND
9/8/19 5:47,2019,221,8,4,day_weekday,SRC MINI GRAND STAND,YIH,1.298645794,103.7777397,DAMAGED PROPERTY
7/8/19 5:45,2019,219,8,2,day_weekday,SRC MINI GRAND STAND,YIH,1.298645794,103.7777397,LOST AND FOUND
31/8/19 5:30,2019,243,8,5,weekend,LECTURE THEATRE 33,FOS,1.29776785,103.7808098,DAMAGED PROPERTY
29/3/19 9:32,2019,88,3,4,day_weekday,9 KR BUNGALOW,KR,1.294339477,103.7782597,STOLEN ITEMS
8/6/19 1:11,2019,159,6,5,weekend,PGP RESIDENCES (BLOCK 16),PGP,1.291523732,103.7801396,LOST AND FOUND
21/1/19 19:56,2019,21,1,0,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 5,FASS,1.294230691,103.7718952,EMERGENCY INCIDENTS
6/6/19 14:13,2019,157,6,3,day_weekday,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,LOST AND FOUND
11/12/18 18:50,2018,345,12,1,day_weekday,I3,SOC,1.292406056,103.7755806,LOST AND FOUND
1/1/19 16:36,2019,1,1,1,day_weekday,KENT RIDGE HALL (BLOCK E),HALL,1.291836332,103.7742191,EMERGENCY INCIDENTS
3/3/19 1:02,2019,62,3,6,weekend,ARTS & SOCIAL SCIENCES BLOCK 4,FASS,1.294575688,103.7717937,LOST AND FOUND
28/11/18 12:24,2018,332,11,2,day_weekday,SCIENCE BLOCK 15,FOS,1.297049608,103.7801538,LOST AND FOUND
23/9/18 7:12,2018,266,9,6,weekend,TEMASEK HALL (BLOCK A),HALL,1.293083063,103.7707861,LOST AND FOUND
1/5/19 15:46,2019,121,5,2,day_weekday,SCIENCE BLOCK 11,FOS,1.296704611,103.778796,DAMAGED PROPERTY
25/1/19 16:36,2019,25,1,4,day_weekday,KE VII HALL (BLOCK D),PGP,1.293315344,103.7803833,DAMAGED PROPERTY
4/2/19 12:22,2019,35,2,0,day_weekday,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,DAMAGED PROPERTY
12/7/19 8:00,2019,193,7,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 1,FASS,1.29414275,103.7711509,LOST AND FOUND
25/4/19 3:10,2019,115,4,3,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,STOLEN ITEMS
6/1/19 10:26,2019,6,1,6,weekend,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,LOST AND FOUND
6/6/19 22:46,2019,157,6,3,day_weekday,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,EMERGENCY INCIDENTS
16/12/18 2:58,2018,350,12,6,weekend,DESIGN & ENVIRONMENT BLOCK 3,CDE,1.297825387,103.7705126,STOLEN ITEMS
4/4/19 7:44,2019,94,4,3,day_weekday,TEMASEK HALL (BLOCK B),HALL,1.292689235,103.7705357,STOLEN ITEMS
1/2/19 11:44,2019,32,2,4,day_weekday,4 PGP BUNGALOW,PGP,1.292756725,103.7793448,LOST AND FOUND
10/1/19 15:05,2019,10,1,3,day_weekday,LECTURE THEATRE 18,SOC,1.293522481,103.7745083,LOST AND FOUND
5/6/19 1:49,2019,156,6,2,day_weekday,EUSOFF HALL (BLOCK B),HALL,1.293104328,103.769989,LOST AND FOUND
29/3/19 14:00,2019,88,3,4,day_weekday,PGP RESIDENCES (BLOCK 18),PGP,1.291099609,103.7804155,DAMAGED PROPERTY
16/1/19 7:22,2019,16,1,2,day_weekday,TEMASEK LIFE SCIENCE LAB,PGP,1.294203503,103.7765942,LOST AND FOUND
2/6/19 4:45,2019,153,6,6,weekend,DECOM SUB-STATION 1 (NEAR LKCNHM),UCC,1.302031823,103.7736227,STOLEN ITEMS
28/7/19 22:00,2019,209,7,6,weekend,LECTURE THEATRE 8,FASS,1.294142102,103.7718061,LOST AND FOUND
15/3/19 11:40,2019,74,3,4,day_weekday,BTC-MOOT COURT,BTC,1.318755191,103.8164184,LOST AND FOUND
3/7/19 16:14,2019,184,7,2,day_weekday,SRC CARPARK,UTown,1.30067788,103.7756312,STOLEN ITEMS
29/1/19 14:17,2019,29,1,1,day_weekday,MD11 CARPARK,FOS,1.295712272,103.781982,LOST AND FOUND
11/12/19 11:09,2019,345,12,2,day_weekday,TEMBUSU LEARN LOBE,UTown,1.305895704,103.773492,DAMAGED PROPERTY
16/9/19 20:48,2019,259,9,0,day_weekday,KENT RIDGE HALL (BLOCK A),HALL,1.29166438,103.7749714,DAMAGED PROPERTY
3/9/19 23:47,2019,246,9,1,day_weekday,LECTURE THEATRE 10,FASS,1.294925923,103.7721036,LOST AND FOUND
14/8/19 21:49,2019,226,8,2,day_weekday,LECTURE THEATRE 36 (ALICE AND PETER TAN),FOS,1.295172313,103.7814043,LOST AND FOUND
9/6/19 7:02,2019,160,6,6,weekend,DUKE-NUS MEDSH-KHOOTECKPUAT BG,FOS,1.293420222,103.7828813,EMERGENCY INCIDENTS
21/1/19 22:12,2019,21,1,0,day_weekday,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,DAMAGED PROPERTY
7/9/19 6:26,2019,250,9,5,weekend,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,LOST AND FOUND
11/10/19 20:32,2019,284,10,4,day_weekday,RIDGE VIEW RESIDENCE (BLOCK C),YIH,1.298081545,103.776434,DAMAGED PROPERTY
11/10/19 19:48,2019,284,10,4,day_weekday,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,DAMAGED PROPERTY
28/7/19 10:46,2019,209,7,6,weekend,HENG MUI KENG TERRACE BLOCK B,HMKT,1.291292663,103.7765759,STOLEN ITEMS
5/1/19 22:29,2019,5,1,5,weekend,EUSOFF HALL (BLOCK B),HALL,1.293104328,103.769989,DAMAGED PROPERTY
23/7/19 10:24,2019,204,7,1,day_weekday,MULTI-PURPOSE HALL 5 & 6,YIH,1.300997486,103.7757629,LOST AND FOUND
13/6/19 19:56,2019,164,6,3,day_weekday,ENGINEERING BLOCK 1A,CDE,1.29933656,103.77082,LOST AND FOUND
3/1/19 22:55,2019,3,1,3,day_weekday,PGP RESIDENCES (BLOCK 19),PGP,1.290999159,103.7805255,EMERGENCY INCIDENTS
22/4/19 8:05,2019,112,4,0,day_weekday,LKC NATURAL HISTORY MUSEUM,UCC,1.301379227,103.7730057,LOST AND FOUND
22/3/19 4:34,2019,81,3,4,day_weekday,DNMS CARPARK,DNMS,1.281499226,103.8334517,LOST AND FOUND
27/7/19 12:29,2019,208,7,5,weekend,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,DAMAGED PROPERTY
19/10/19 12:06,2019,292,10,5,weekend,MEDICINE BLOCK 3,FOS,1.295392192,103.7814643,LOST AND FOUND
17/4/19 14:12,2019,107,4,2,day_weekday,PGP RESIDENCES RESTAURANT,PGP,1.290570399,103.7813784,DAMAGED PROPERTY
4/5/19 16:21,2019,124,5,5,weekend,"KENT VALE APARTMENT BLK C, 111",KV,1.301811498,103.7685007,LOST AND FOUND
25/12/18 1:39,2018,359,12,1,day_weekday,RAFFLES HALL (BLOCK D),YIH,1.300301709,103.7726668,SEXUAL INCIDENTS
1/7/19 6:28,2019,182,7,0,day_weekday,MEDICINE BLOCK 3,FOS,1.295392192,103.7814643,LOST AND FOUND
24/2/19 16:16,2019,55,2,6,weekend,TEMBUSU COLLEGE- MAIN BLK,UTown,1.306170497,103.7737562,DAMAGED PROPERTY
31/8/19 15:00,2019,243,8,5,weekend,1 KR BUNGALOW,KR,1.293041343,103.7811579,DAMAGED PROPERTY
18/7/19 6:47,2019,199,7,3,day_weekday,PGP RESIDENCES (BLOCK 27),PGP,1.29056547,103.7816148,LOST AND FOUND
15/12/18 15:41,2018,349,12,5,weekend,RIDGE VIEW RESIDENCE (BLOCK G),YIH,1.298435562,103.7757528,LOST AND FOUND
1/4/19 17:42,2019,91,4,0,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,DAMAGED PROPERTY
3/2/19 20:23,2019,34,2,6,weekend,TEMASEK HALL (BLOCK A),HALL,1.293083063,103.7707861,STOLEN ITEMS
30/6/19 19:59,2019,181,6,6,weekend,PGP RESIDENCES (BLOCK 27),PGP,1.29056547,103.7816148,LOST AND FOUND
22/5/19 21:55,2019,142,5,2,day_weekday,ENGINEERING BLOCK 3,CDE,1.29943352,103.7717177,DAMAGED PROPERTY
5/1/19 5:32,2019,5,1,5,weekend,PGP RESIDENCES (BLOCK 3),PGP,1.291295726,103.7824282,LOST AND FOUND
20/11/18 7:09,2018,324,11,1,day_weekday,SEA-TO-SPACE (18KR BUNGALOW),KR,1.297559311,103.774216,DAMAGED PROPERTY
21/4/19 1:13,2019,111,4,6,weekend,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,SEXUAL INCIDENTS
20/4/19 9:31,2019,110,4,5,weekend,UHALL CARPARK,UTown,1.297316736,103.7777968,SEXUAL INCIDENTS
7/10/18 13:31,2018,280,10,6,weekend,BRENNER CTR FOR MOLECULAR MED,FOS,1.294813169,103.7806383,DAMAGED PROPERTY
8/12/18 21:13,2018,342,12,5,weekend,SHEARES HALL (BLOCK A),HALL,1.291577534,103.7754185,LOST AND FOUND
28/10/18 22:17,2018,301,10,6,weekend,ARTS & SOCIAL SCIENCES BLOCK 4,FASS,1.294575688,103.7717937,LOST AND FOUND
18/1/19 4:39,2019,18,1,4,day_weekday,"KENT VALE APARTMENT BLK H, 117",KV,1.302198914,103.7700332,DAMAGED PROPERTY
4/7/19 12:36,2019,185,7,3,day_weekday,VENTUS (UNI CAMPUS INFRA),HALL,1.29528262,103.770217,LOST AND FOUND
21/1/19 1:34,2019,21,1,0,day_weekday,SCIENCE BLOCK 7,FOS,1.296276183,103.7788705,DAMAGED PROPERTY
20/11/18 16:03,2018,324,11,1,day_weekday,PGP RESIDENCES (BLOCK 17),PGP,1.291327615,103.7802401,LOST AND FOUND
23/9/19 1:50,2019,266,9,0,day_weekday,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,LOST AND FOUND
21/4/19 10:24,2019,111,4,6,weekend,YSTCM CARPARK,UCC,1.302406233,103.7720861,LOST AND FOUND
23/5/19 7:16,2019,143,5,3,day_weekday,LECTURE THEATRE 7,CDE,1.300171011,103.7710686,STOLEN ITEMS
20/5/19 7:08,2019,140,5,0,day_weekday,KE VII HALL (COMMUNAL HALL),PGP,1.292402899,103.7810646,DAMAGED PROPERTY
16/12/18 19:42,2018,350,12,6,weekend,TEMASEK HALL (COMMUNAL HALL),HALL,1.292822129,103.7714113,LOST AND FOUND
14/9/19 1:08,2019,257,9,5,weekend,PGP RESIDENCES (BLOCK 15),PGP,1.291668827,103.7801396,STOLEN ITEMS
20/1/19 13:17,2019,20,1,6,weekend,RAFFLES HALL (BLOCK D),YIH,1.300301709,103.7726668,LOST AND FOUND
13/1/19 6:47,2019,13,1,6,weekend,KENT RIDGE HALL (BLOCK B),HALL,1.291333703,103.7747351,LOST AND FOUND
28/6/19 19:47,2019,179,6,4,day_weekday,KUOK FOUNDATION HOUSE,YIH,1.300350998,103.7736453,LOST AND FOUND
27/12/18 23:27,2018,361,12,3,day_weekday,12 KR BUNGALOW,KR,1.297234098,103.77391,LOST AND FOUND
10/10/19 21:44,2019,283,10,3,day_weekday,CANTEEN 1 (TECHNO EDGE),CDE,1.297995633,103.7717593,LOST AND FOUND
14/12/18 6:08,2018,348,12,4,day_weekday,MEDICINE BLOCK 4,FOS,1.295482387,103.7811936,LOST AND FOUND
12/8/19 16:31,2019,224,8,0,day_weekday,YALE RESIDENTIAL COLLEGE 1,UTown,1.305971181,103.7720215,LOST AND FOUND
16/10/19 3:08,2019,289,10,2,day_weekday,BTC-BLOCK B,BTC,1.319007737,103.8169549,LOST AND FOUND
18/12/18 23:30,2018,352,12,1,day_weekday,9 PGP BUNGALOW,PGP,1.293962325,103.7773228,LOST AND FOUND
14/10/19 23:03,2019,287,10,0,day_weekday,SRC MINI GRAND STAND,YIH,1.298645794,103.7777397,LOST AND FOUND
18/3/19 2:06,2019,77,3,0,day_weekday,LECTURE THEATRE 2,CDE,1.299399852,103.7711799,LOST AND FOUND
5/10/18 21:24,2018,278,10,4,day_weekday,4 KR BUNGALOW,KR,1.294413343,103.7799701,DAMAGED PROPERTY
28/10/18 4:09,2018,301,10,6,weekend,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,LOST AND FOUND
24/2/19 22:00,2019,55,2,6,weekend,MULTI-PURPOSE HALL 1 - 4,YIH,1.300600712,103.7757473,LOST AND FOUND
18/11/18 13:51,2018,322,11,6,weekend,SHEARES HALL (COMMUNAL HALL),HALL,1.291537312,103.7756853,LOST AND FOUND
16/10/19 15:17,2019,289,10,2,day_weekday,DINING HALL (RC4 & CAPT),UTown,1.307989409,103.7731782,DAMAGED PROPERTY
17/1/19 19:32,2019,17,1,3,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,EMERGENCY INCIDENTS
19/2/19 21:49,2019,50,2,1,day_weekday,YALE RESIDENTIAL COLLEGE 2,UTown,1.307098618,103.7719809,LOST AND FOUND
1/11/18 7:39,2018,305,11,3,day_weekday,MEDICINE + SCIENCE LIBRARY,FOS,1.296996168,103.7813784,STOLEN ITEMS
1/5/19 21:51,2019,121,5,2,day_weekday,CINNAMON UNI SCH PROG (USP),UTown,1.306525122,103.7734295,DAMAGED PROPERTY
31/5/19 7:12,2019,151,5,4,day_weekday,SUB-STATION/BIN CENTRE,KV,1.300662404,103.7678257,LOST AND FOUND
8/1/19 17:16,2019,8,1,1,day_weekday,"KENT VALE APARTMENT BLK A,103",KV,1.301286274,103.7690165,STOLEN ITEMS
11/2/19 2:47,2019,42,2,0,day_weekday,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,LOST AND FOUND
4/10/18 23:47,2018,277,10,3,day_weekday,EUSOFF HALL (BLOCK B),HALL,1.293104328,103.769989,SEXUAL INCIDENTS
7/2/19 0:37,2019,38,2,3,day_weekday,ENGINEERING BLOCK 2A (EDIC),CDE,1.29880703,103.7713411,EMERGENCY INCIDENTS
6/11/19 9:39,2019,310,11,2,day_weekday,ELECTRICAL SUB-STATION,UTown,1.306222002,103.7727161,DAMAGED PROPERTY
19/8/19 13:07,2019,231,8,0,day_weekday,2 PGP BUNGALOW,PGP,1.292422999,103.7799725,LOST AND FOUND
3/10/19 21:37,2019,276,10,3,day_weekday,LECTURE THEATRE 34,FOS,1.297758283,103.7810123,DAMAGED PROPERTY
28/10/19 13:15,2019,301,10,0,day_weekday,"KENT VALE APARTMENT BLK C, 111",KV,1.301811498,103.7685007,LOST AND FOUND
11/6/19 8:35,2019,162,6,1,day_weekday,CENTRAL LIBRARY,FASS,1.296375466,103.7730045,STOLEN ITEMS
26/8/19 17:44,2019,238,8,0,day_weekday,SHEARES HALL (BLOCK E),HALL,1.291117652,103.7758047,EMERGENCY INCIDENTS
1/12/18 9:36,2018,335,12,5,weekend,KENT RIDGE HALL (BLOCK B),HALL,1.291333703,103.7747351,LOST AND FOUND
4/5/19 11:47,2019,124,5,5,weekend,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,LOST AND FOUND
8/10/19 9:01,2019,281,10,1,day_weekday,SHEARES HALL (BLOCK D),HALL,1.291192735,103.7752897,STOLEN ITEMS
27/10/18 23:14,2018,300,10,5,weekend,PGP RESIDENCES (BLOCK 25),PGP,1.290200342,103.7806037,STOLEN ITEMS
29/6/19 3:20,2019,180,6,5,weekend,PGP RESIDENCES (BLOCK 27),PGP,1.29056547,103.7816148,SEXUAL INCIDENTS
6/3/19 8:35,2019,65,3,2,day_weekday,PGP RESIDENCES (BLOCK 7),PGP,1.291101134,103.7800076,LOST AND FOUND
6/2/19 18:59,2019,37,2,2,day_weekday,SCIENCE BLOCK 14,FOS,1.296848923,103.7798471,DAMAGED PROPERTY
26/5/19 19:25,2019,146,5,6,weekend,COLLEGE OF A&P TAN -TOWER,UTown,1.307597799,103.7731505,LOST AND FOUND
4/8/19 14:32,2019,216,8,6,weekend,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,LOST AND FOUND
5/2/19 4:23,2019,36,2,1,day_weekday,KE VII HALL (BLOCK E),PGP,1.29305545,103.7807199,LOST AND FOUND
3/1/19 15:58,2019,3,1,3,day_weekday,HENG MUI KENG TERRACE BLOCK B,HMKT,1.291292663,103.7765759,DAMAGED PROPERTY
26/10/19 2:07,2019,299,10,5,weekend,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,DAMAGED PROPERTY
28/7/19 8:39,2019,209,7,6,weekend,KENT RIDGE HALL (BLOCK A),HALL,1.29166438,103.7749714,LOST AND FOUND
20/6/19 16:57,2019,171,6,3,day_weekday,BTC-BLOCK B,BTC,1.319007737,103.8169549,DAMAGED PROPERTY
14/4/19 13:47,2019,104,4,6,weekend,SEA-TO-SPACE (18KR BUNGALOW),KR,1.297559311,103.774216,STOLEN ITEMS
10/9/19 15:17,2019,253,9,1,day_weekday,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,DAMAGED PROPERTY
16/4/19 14:08,2019,106,4,1,day_weekday,PGPR CARPARK,PGP,1.290814479,103.7812394,LOST AND FOUND
23/12/18 6:55,2018,357,12,6,weekend,FOS - SHED B-NEXT TO S3&S4,FOS,1.29582005,103.7789548,EMERGENCY INCIDENTS
14/12/18 4:08,2018,348,12,4,day_weekday,EDUCATION RESOURCE CENTRE,UTown,1.305725982,103.7726716,LOST AND FOUND
5/10/18 20:15,2018,278,10,4,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 6,FASS,1.295434799,103.773244,LOST AND FOUND
18/10/19 13:37,2019,291,10,4,day_weekday,RESIDENT COLLEGE 4,UTown,1.308193728,103.7734166,STOLEN ITEMS
5/8/19 22:52,2019,217,8,0,day_weekday,KE VII HALL (BLOCK G),PGP,1.293482761,103.7803849,LOST AND FOUND
20/11/18 16:35,2018,324,11,1,day_weekday,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,EMERGENCY INCIDENTS
23/3/19 14:15,2019,82,3,5,weekend,RIDGE VIEW RESIDENCE (BLOCK G),YIH,1.298435562,103.7757528,LOST AND FOUND
22/10/19 12:37,2019,295,10,1,day_weekday,ENGINEERING AUDITORIUM,CDE,1.300558705,103.7707907,LOST AND FOUND
28/11/18 15:20,2018,332,11,2,day_weekday,SCIENCE BLOCK 4,FOS,1.295631286,103.7788028,LOST AND FOUND
26/3/19 15:10,2019,85,3,1,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,SEXUAL INCIDENTS
23/3/19 22:57,2019,82,3,5,weekend,PGP RESIDENCES (BLOCK 22),PGP,1.290618087,103.780583,LOST AND FOUND
20/9/19 10:54,2019,263,9,4,day_weekday,BIZ1 CARPARK,BIZ,1.292703782,103.7746058,LOST AND FOUND
6/11/18 10:38,2018,310,11,1,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,DAMAGED PROPERTY
6/12/18 20:13,2018,340,12,3,day_weekday,COLLEGE OF A&P TAN -MPH,UTown,1.307802118,103.7732463,LOST AND FOUND
12/4/19 20:14,2019,102,4,4,day_weekday,ENGINEERING BLOCK 1A,CDE,1.29933656,103.77082,SEXUAL INCIDENTS
8/11/19 19:34,2019,312,11,4,day_weekday,NUHS-MAIN BUILDING,FOS,1.294399964,103.7835039,LOST AND FOUND
4/8/19 21:50,2019,216,8,6,weekend,"KENT VALE APARTMENT BLK I, 119",KV,1.302981916,103.7702236,LOST AND FOUND
17/2/19 0:31,2019,48,2,6,weekend,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,LOST AND FOUND
6/4/19 22:31,2019,96,4,5,weekend,KE VII HALL (BLOCK B),PGP,1.293176628,103.7803068,LOST AND FOUND
28/12/18 18:16,2018,362,12,4,day_weekday,RIDGE VIEW RESIDENCE (BLOCK B),YIH,1.297702725,103.7763235,DAMAGED PROPERTY
18/12/19 2:41,2019,352,12,2,day_weekday,COMMUNAL BLK B,KV,1.302552874,103.7685982,DAMAGED PROPERTY
18/8/19 13:33,2019,230,8,6,weekend,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,STOLEN ITEMS
7/7/19 22:33,2019,188,7,6,weekend,EL SERVICE RESERVOIRS 1&2,CDE,1.299643981,103.7721483,LOST AND FOUND
7/11/18 7:21,2018,311,11,2,day_weekday,SCIENCE BLOCK 12,FOS,1.296959412,103.778681,DAMAGED PROPERTY
25/11/18 4:05,2018,329,11,6,weekend,17 PGP BUNGALOW,PGP,1.292575481,103.7792351,LOST AND FOUND
15/10/19 9:13,2019,288,10,1,day_weekday,RAFFLES HALL (COMMUNAL HALL),YIH,1.300002869,103.7739354,DAMAGED PROPERTY
8/5/19 16:02,2019,128,5,2,day_weekday,4 KR BUNGALOW,KR,1.294413343,103.7799701,DAMAGED PROPERTY
28/9/18 18:08,2018,271,9,4,day_weekday,MEDICINE + SCIENCE LIBRARY,FOS,1.296996168,103.7813784,LOST AND FOUND
13/11/18 13:48,2018,317,11,1,day_weekday,SHEARES HALL (BLOCK A),HALL,1.291577534,103.7754185,LOST AND FOUND
26/11/18 14:26,2018,330,11,0,day_weekday,CREATE (INNOVATION),UTown,1.303777538,103.7734082,DAMAGED PROPERTY
4/6/19 9:42,2019,155,6,1,day_weekday,KE VII HALL (BLOCK A),PGP,1.292733372,103.7806752,LOST AND FOUND
13/1/19 0:57,2019,13,1,6,weekend,RAFFLES HALL (EXTENSION TO BLOCK B &D),YIH,1.300508386,103.7731637,LOST AND FOUND
2/8/19 21:52,2019,214,8,4,day_weekday,TEMBUSU LEARN LOBE,UTown,1.305895704,103.773492,LOST AND FOUND
29/12/18 22:13,2018,363,12,5,weekend,RIDGE VIEW RESIDENCE (BLOCK G),YIH,1.298435562,103.7757528,EMERGENCY INCIDENTS
29/9/18 2:50,2018,272,9,5,weekend,PGP RESIDENCES (BLOCK 10),PGP,1.290733171,103.7799493,DAMAGED PROPERTY
17/12/19 23:17,2019,351,12,1,day_weekday,YST CONSERVATORY OF MUSIC,UCC,1.302377886,103.7721105,EMERGENCY INCIDENTS
6/1/19 22:23,2019,6,1,6,weekend,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,STOLEN ITEMS
15/9/19 3:09,2019,258,9,6,weekend,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,STOLEN ITEMS
30/1/19 2:23,2019,30,1,2,day_weekday,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,LOST AND FOUND
19/8/19 21:05,2019,231,8,0,day_weekday,ENGINEERING WORKSHOP 1,CDE,1.298988688,103.7705945,LOST AND FOUND
18/2/19 17:04,2019,49,2,0,day_weekday,4 KR BUNGALOW,KR,1.294413343,103.7799701,LOST AND FOUND
25/10/18 22:28,2018,298,10,3,day_weekday,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,LOST AND FOUND
13/9/19 8:46,2019,256,9,4,day_weekday,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,HALL,1.291624699,103.7751793,LOST AND FOUND
31/3/19 16:11,2019,90,3,6,weekend,BTC-CAFE,BTC,1.319623502,103.8174052,DAMAGED PROPERTY
21/10/19 2:07,2019,294,10,0,day_weekday,LECTURE THEATRE 13,FASS,1.295043651,103.7709322,LOST AND FOUND
28/1/19 22:59,2019,28,1,0,day_weekday,"KENT VALE APARTMENT BLK C, 111",KV,1.301811498,103.7685007,STOLEN ITEMS
16/3/19 1:55,2019,75,3,5,weekend,PGP RESIDENCES (BLOCK 16),PGP,1.291523732,103.7801396,LOST AND FOUND
3/11/18 6:21,2018,307,11,5,weekend,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,STOLEN ITEMS
26/8/19 8:02,2019,238,8,0,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,LOST AND FOUND
26/4/19 20:31,2019,116,4,4,day_weekday,TEMASEK LAB,CDE,1.299556652,103.7722094,LOST AND FOUND
10/2/19 10:53,2019,41,2,6,weekend,PGP RESIDENCES (BLOCK 16),PGP,1.291523732,103.7801396,LOST AND FOUND
16/2/19 2:49,2019,47,2,5,weekend,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,LOST AND FOUND
12/3/19 12:39,2019,71,3,1,day_weekday,SCIENCE BLOCK 16,FOS,1.296808335,103.7803681,DAMAGED PROPERTY
4/12/18 3:44,2018,338,12,1,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,DAMAGED PROPERTY
24/1/19 21:55,2019,24,1,3,day_weekday,KE VII HALL (BLOCK B),PGP,1.293176628,103.7803068,LOST AND FOUND
10/6/19 5:38,2019,161,6,0,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,STOLEN ITEMS
4/9/19 14:56,2019,247,9,2,day_weekday,TEMASEK HALL (BLOCK C),HALL,1.292732285,103.7709504,SEXUAL INCIDENTS
31/8/18 15:17,2018,243,8,4,day_weekday,DESIGN & ENVIRONMENT BLOCK 4,CDE,1.296846768,103.7702825,EMERGENCY INCIDENTS
14/4/19 14:53,2019,104,4,6,weekend,LECTURE THEATRE 36 (ALICE AND PETER TAN),FOS,1.295172313,103.7814043,LOST AND FOUND
29/12/18 16:36,2018,363,12,5,weekend,3 KR BUNGALOW,KR,1.294139769,103.7801066,DAMAGED PROPERTY
24/10/19 13:07,2019,297,10,3,day_weekday,SCIENCE BLOCK 2,FOS,1.295509523,103.7782367,LOST AND FOUND
1/9/19 20:07,2019,244,9,6,weekend,CINNAMON UNI SCH PROG (USP),UTown,1.306525122,103.7734295,LOST AND FOUND
27/7/19 8:52,2019,208,7,5,weekend,PGP RESIDENCES (BLOCK 2),PGP,1.291369071,103.7826626,DAMAGED PROPERTY
15/10/19 13:39,2019,288,10,1,day_weekday,ELECTRICAL SUB-STATION,UTown,1.306222002,103.7727161,DAMAGED PROPERTY
4/6/19 2:46,2019,155,6,1,day_weekday,LECTURE THEATRE 11,FASS,1.295440209,103.7714032,LOST AND FOUND
27/10/19 20:03,2019,300,10,6,weekend,KENT VALE CHILD CARE CENTRE,KV,1.301492828,103.7689924,LOST AND FOUND
23/6/19 23:42,2019,174,6,6,weekend,TMSI-ST JOHN'S ISLAND,OTH,1.217102975,103.8501062,LOST AND FOUND
30/12/19 10:46,2019,364,12,0,day_weekday,RIDGE VIEW RESIDENCE (BLOCK A),YIH,1.297474982,103.776628,DAMAGED PROPERTY
2/2/19 18:24,2019,33,2,5,weekend,RAFFLES HALL (BLOCK C),YIH,1.299882667,103.7729532,LOST AND FOUND
4/5/19 18:49,2019,124,5,5,weekend,KENT RIDGE HALL (BLOCK B),HALL,1.291333703,103.7747351,LOST AND FOUND
13/1/19 9:34,2019,13,1,6,weekend,ARTS & SOCIAL SCIENCES BLOCK 3,FASS,1.294677158,103.7713133,SEXUAL INCIDENTS
29/8/19 1:17,2019,241,8,3,day_weekday,SCIENCE BLOCK 9,FOS,1.296282948,103.7796125,EMERGENCY INCIDENTS
22/6/19 6:12,2019,173,6,5,weekend,EUSOFF HALL (COMMUNAL HALL),HALL,1.293724685,103.7702582,LOST AND FOUND
16/9/19 15:18,2019,259,9,0,day_weekday,12A KR BUNGALOW,KR,1.29723462,103.7747589,LOST AND FOUND
