,Unnamed: 0,Classification,Disposition,datetime,time period,Year,DayOfYear,Month,DayOfWeek,time_period,Location,Building
1225,1225,Theft,Closed,2020-07-26 16:47:00,weekend,2020,208,7,6,weekend,FOS,PGP RESIDENCES (BLOCK 15)
1226,1226,Harassment,Open Investigation,2020-08-12 01:01:00,day_weekday,2020,225,8,2,day_weekday,CDE,KE VII HALL (BLOCK B)
1227,1227,Attempted Theft,Open Investigation,2020-01-19 05:04:00,weekend,2020,19,1,6,weekend,UTown,KENT RIDGE HALL (BLOCK B)
1228,1228,Liquor Law Violation,Closed,2020-08-16 11:45:00,weekend,2020,229,8,6,weekend,KR,"KENT VALE APARTMENT BLK I, 119"
1229,1229,Shoplifting,Open Investigation,2019-11-18 20:22:00,day_weekday,2019,322,11,0,day_weekday,KR,MD BLK 6 (CTR FOR TRANS  MED)
1230,1230,Aggravated Assault,Closed,2020-09-17 14:53:00,day_weekday,2020,261,9,3,day_weekday,PGP,LECTURE THEATRE 20
1231,1231,Trespassing,Open Investigation,2020-03-15 20:26:00,weekend,2020,75,3,6,weekend,PGP,PGP RESIDENCES (BLOCK 30)
1232,1232,Harassment,Open Investigation,2020-10-30 16:42:00,day_weekday,2020,304,10,4,day_weekday,PGP,EUSOFF HALL (BLOCK B)
1233,1233,Trespass,Arrest,2019-12-26 05:01:00,day_weekday,2019,360,12,3,day_weekday,PGP,12A KR BUNGALOW
1234,1234,Burglary,Open Investigation,2019-12-25 20:03:00,day_weekday,2019,359,12,2,day_weekday,CDE,LECTURE THEATRE 8
1235,1235,Harassment,Open Investigation,2020-08-26 13:21:00,day_weekday,2020,239,8,2,day_weekday,KR,CINNAMON UNI SCH PROG (USP)
1236,1236,Harassment: Fraud, Arrest,2020-10-02 07:31:00,day_weekday,2020,276,10,4,day_weekday,SOC,ELECTRICAL SUB-STATION
1237,1237,Shoplifting,Open Investigation,2020-11-07 19:09:00,weekend,2020,312,11,5,weekend,KR,TEMBUSU COLLEGE- MAIN BLK
1238,1238,False Public Alarm,Closed,2019-11-11 00:17:00,day_weekday,2019,315,11,0,day_weekday,FOS,DSO BUILDING
1239,1239,Extortion,Closed,2020-10-09 11:22:00,day_weekday,2020,283,10,4,day_weekday,BTC,STORE 2 (NEAR KEVII HALL)
1240,1240,Burglary, Arrest,2020-10-10 04:37:00,weekend,2020,284,10,5,weekend,KR,PGP RESIDENCES (BLOCK 27)
1241,1241,Theft: Bias Incident,Open Investigation,2019-12-09 07:00:00,day_weekday,2019,343,12,0,day_weekday,BTC,NUS ENTERPRISE-JTC BLK71
1242,1242,Harassment: Trespassing,Closed,2020-05-21 13:41:00,day_weekday,2020,142,5,3,day_weekday,PGP,FASS BLK7 (SHAW FDN BLDG)
1243,1243,Criminal Mischief,Open Investigation,2020-02-15 13:33:00,weekend,2020,46,2,5,weekend,UCC,"KENT VALE APARTMENT BLK C, 111"
1244,1244,Theft,Open Investigation,2020-05-28 01:13:00,day_weekday,2020,149,5,3,day_weekday,SOC,TEMBUSU COLLEGE- MAIN BLK
1245,1245,Trespassing,Closed,2019-11-16 21:15:00,weekend,2019,320,11,5,weekend,YIH,6 PGP BUNGALOW
1246,1246,Theft,Open Investigation,2020-04-23 12:16:00,day_weekday,2020,114,4,3,day_weekday,FOS,SCIENCE BLOCK 4A
1247,1247,Assault,Arrest,2020-01-05 19:27:00,weekend,2020,5,1,6,weekend,UTown,RIDGE VIEW RESIDENCE (BLOCK B)
1248,1248,Liquor Law Violation,Open Investigation,2020-09-15 15:45:00,day_weekday,2020,259,9,1,day_weekday,YIH,ARTS & SOCIAL SCIENCES BLOCK 4
1249,1249,Harassment: Domestic Violence,Unfounded,2020-06-13 17:49:00,weekend,2020,165,6,5,weekend,YIH,CREATE CARPARK
1250,1250,Theft,Open Investigation,2020-01-10 04:26:00,day_weekday,2020,10,1,4,day_weekday,CDE,ENGINEERING BLOCK 8
1251,1251,Criminal Mischief,Closed,2020-10-24 02:23:00,weekend,2020,298,10,5,weekend,CDE,MEDICINE BLOCK 10
1252,1252,Shoplifting,Open Investigation,2020-08-05 06:55:00,day_weekday,2020,218,8,2,day_weekday,FOS,PGPR CARPARK
1253,1253,Trespassing,Open Investigation,2019-12-13 10:32:00,day_weekday,2019,347,12,4,day_weekday,UTown,SHEARES HALL (BLOCK B)
1254,1254,Burglary,,2020-04-18 02:50:00,weekend,2020,109,4,5,weekend,FOS,"KENT VALE APARTMENT BLK C, 111"
1255,1255,Theft,unfounded,2020-11-10 08:48:00,day_weekday,2020,315,11,1,day_weekday,FOS,"KENT VALE APARTMENT BLK D, 113"
1256,1256,Shoplifting,Open Investigation,2019-12-31 21:40:00,day_weekday,2019,365,12,1,day_weekday,KV,EL SERVICE RESERVOIRS 1&2
1257,1257,Harassment,Open Investigation,2019-10-25 11:11:00,day_weekday,2019,298,10,4,day_weekday,FASS,ARTS & SOCIAL SCIENCES BLOCK 6
1258,1258,Assault,Closed,2020-08-06 00:42:00,day_weekday,2020,219,8,3,day_weekday,SOC,RAFFLES HALL (BLOCK A)
1259,1259,Attempted Fraud,Open Investigation,2020-02-12 12:33:00,day_weekday,2020,43,2,2,day_weekday,CDE,TEMBUSU COLLEGE- MAIN BLK
1260,1260,Shoplifting,Open Investigation,2020-02-11 03:52:00,day_weekday,2020,42,2,1,day_weekday,UCC,INNOVATION 4.0
1261,1261,Theft,Open Investigation,2020-07-11 17:51:00,weekend,2020,193,7,5,weekend,KR,RIDGE VIEW RESIDENCE (BLOCK A)
1262,1262,Theft,Open Investigation,2019-10-19 22:35:00,weekend,2019,292,10,5,weekend,CDE,"KENT VALE APARTMENT BLK I, 119"
1263,1263,Domestic Violence: Harassment,Open Investigation,2020-04-03 15:17:00,day_weekday,2020,94,4,4,day_weekday,UTown,ARTS & SOCIAL SCIENCES BLOCK 3
1264,1264,Criminal Mischief,Closed,2019-12-24 23:50:00,day_weekday,2019,358,12,1,day_weekday,KV,LECTURE THEATRE 26
1265,1265,Criminal Mischief,Open Investigation,2020-05-24 07:35:00,weekend,2020,145,5,6,weekend,HALL,CENTRAL STORAGE LIBRARY ANNEX
1266,1266,Shoplifting, Arrest,2020-09-12 17:45:00,weekend,2020,256,9,5,weekend,PGP,1 KR BUNGALOW
1267,1267,Rape,Open Investigation,2020-02-18 10:46:00,day_weekday,2020,49,2,1,day_weekday,CDE,ARTS & SOCIAL SCIENCES BLOCK 2
1268,1268,Theft,Open Investigation,2020-01-13 01:21:00,day_weekday,2020,13,1,0,day_weekday,UCC,YALE SPORTS HALL
1269,1269,Theft,Open Investigation,2020-06-04 23:28:00,day_weekday,2020,156,6,3,day_weekday,PGP,RAFFLES HALL (EXTENSION TO BLOCK B &D)
1270,1270,Criminal Mischief,Open Investigation,2019-11-16 04:36:00,weekend,2019,320,11,5,weekend,KR,UNIVERSITY HALL
1271,1271,Harassment,Open Investigation,2020-04-06 22:00:00,day_weekday,2020,97,4,0,day_weekday,BTC,MD BLK 1  (TAHIR FDN BLDG)
1272,1272,Theft,Unfounded,2019-08-03 15:18:00,weekend,2019,215,8,5,weekend,UTown,SHEARES HALL (BLOCK E)
1273,1273,Criminal Mischief,Open Investigation,2020-02-06 08:58:00,day_weekday,2020,37,2,3,day_weekday,FOS,SCIENCE BLOCK 11
1274,1274,Harassment: Bias Incident,Open Investigation,2019-11-16 16:14:00,weekend,2019,320,11,5,weekend,CDE,KENT RIDGE HALL (BLOCK C)
1275,1275,Trespassing,Open Investigation,2019-11-20 21:11:00,day_weekday,2019,324,11,2,day_weekday,FOS,SHEARES HALL (BLOCK E)
1276,1276,Theft,Judicial Referral,2020-04-24 01:07:00,day_weekday,2020,115,4,4,day_weekday,CDE,PGP RESIDENCES (BLOCK 16)
1277,1277,Theft,Arrest,2020-01-12 06:03:00,weekend,2020,12,1,6,weekend,FASS,UNIVERSITY HALL
1278,1278,Trespassing,Open Investigation,2020-08-04 00:48:00,day_weekday,2020,217,8,1,day_weekday,PGP,COLLEGE OF A&P TAN -TOWER
1279,1279,Criminal Mischief,Unfounded,2020-07-02 08:21:00,day_weekday,2020,184,7,3,day_weekday,PGP,DSO CARPARK
1280,1280,Fraud,Open Investigation,2020-04-23 14:32:00,day_weekday,2020,114,4,3,day_weekday,FOS,KE VII HALL (COMMUNAL HALL)
1281,1281,Harassment: Fraud,Open Investigation,2020-03-04 23:01:00,day_weekday,2020,64,3,2,day_weekday,KV,SCIENCE BLOCK 16
1282,1282,Obstruction of Justice,Unfounded,2020-07-25 02:14:00,weekend,2020,207,7,5,weekend,KR,LECTURE THEATRE 11
1283,1283,Rape,Open Investigation,2020-11-01 12:11:00,weekend,2020,306,11,6,weekend,PGP,PGP RESIDENCES (BLOCK 23)
1284,1284,Intimidation,Open Investigation,2020-02-08 16:59:00,weekend,2020,39,2,5,weekend,HALL,MD BLK 1  (TAHIR FDN BLDG)
1285,1285,Lewdness,Closed,2019-12-30 09:20:00,day_weekday,2019,364,12,0,day_weekday,HALL,NUHS-MAIN BUILDING
1286,1286,Assault,Arrest,2020-06-03 22:17:00,day_weekday,2020,155,6,2,day_weekday,FOS,DINNING HALL (C&T COLLEGE)
1287,1287,Trespassing,Open Investigation,2020-07-22 04:00:00,day_weekday,2020,204,7,2,day_weekday,HALL,YUSOF ISHAK HOUSE
1288,1288,Shoplifting ,Open Investigation,2020-09-09 01:50:00,day_weekday,2020,253,9,2,day_weekday,UTown,TEMASEK HALL (BLOCK B)
1289,1289,Defiant Trespass,Open Investigation,2019-12-26 07:32:00,day_weekday,2019,360,12,3,day_weekday,PGP,TEMBUSU COLLEGE- MPH
1290,1290,Criminal Mischief,Judicial Referral,2020-04-09 10:41:00,day_weekday,2020,100,4,3,day_weekday,YIH,CREATE (UTOWN PLAZA)
1291,1291,Harassment,unfounded,2020-10-13 21:40:00,day_weekday,2020,287,10,1,day_weekday,UTown,MEDICINE BLOCK 3
1292,1292,Trespass,Unfounded,2019-10-11 13:39:00,day_weekday,2019,284,10,4,day_weekday,FOS,DESIGN & ENVIRONMENT BLOCK 4
1293,1293,Trespassing,Open Investigation,2019-11-20 20:25:00,day_weekday,2019,324,11,2,day_weekday,CDE,PGP RESIDENCES (BLOCK 15)
1294,1294,Trespass,Arrest,2020-06-27 02:02:00,weekend,2020,179,6,5,weekend,HALL,KE VII HALL (BLOCK E)
1295,1295,Trespassing,Open Investigation,2020-01-19 06:43:00,weekend,2020,19,1,6,weekend,YIH,DESIGN & ENVIRONMENT BLOCK 2
1296,1296,Attempted Fraud,Arrest,2020-09-16 09:21:00,day_weekday,2020,260,9,2,day_weekday,HALL,T-LAB CARPARK
1297,1297,Shoplifting,Unfounded,2020-03-13 16:24:00,day_weekday,2020,73,3,4,day_weekday,PGP,PGP RESIDENCES (BLOCK 30)
1298,1298,Disorderly Conduct,Open Investigation,2020-07-17 13:47:00,day_weekday,2020,199,7,4,day_weekday,KR,PGP RESIDENCES (BLOCK 11)
1299,1299,Theft,Open Investigation,2020-01-22 11:12:00,day_weekday,2020,22,1,2,day_weekday,CDE,DISTRICT COOLING PLANT
1300,1300,Terroristic Threats,Open Investigation,2019-12-10 04:48:00,day_weekday,2019,344,12,1,day_weekday,SOC,DSO BUILDING
1301,1301,Burglary,Open Investigation,2020-05-26 10:21:00,day_weekday,2020,147,5,1,day_weekday,FOS,4 KR BUNGALOW
1302,1302,Criminal Mischief,Open Investigation,2019-10-08 09:29:00,day_weekday,2019,281,10,1,day_weekday,UTown,TEMASEK HALL (BLOCK C)
1303,1303,Theft,Open Investigation,2020-02-23 22:32:00,weekend,2020,54,2,6,weekend,UTown,PGP RESIDENCES (BLOCK 10)
1304,1304,Trespassing, Arrest,2020-04-11 20:49:00,weekend,2020,102,4,5,weekend,PGP,COLLEGE OF A&P TAN -TOWER
1305,1305,Harassment: Stalking,Open Investigation,2020-06-04 04:04:00,day_weekday,2020,156,6,3,day_weekday,KR,CINNAMON COLLEGE -MAIN BLK
1306,1306,Trespass,Unfounded,2019-10-09 01:09:00,day_weekday,2019,282,10,2,day_weekday,KV,UHALL CARPARK
1307,1307,Theft,Open Investigation,2020-11-11 08:37:00,day_weekday,2020,316,11,2,day_weekday,KR,4 KR BUNGALOW
1308,1308,Harassment: Stalking,Open Investigation,2020-05-08 18:58:00,day_weekday,2020,129,5,4,day_weekday,FOS,DISTRICT COOLING PLANT
1309,1309,Trespassing,unfounded,2020-03-31 07:20:00,day_weekday,2020,91,3,1,day_weekday,HALL,LECTURE THEATRE 26
1310,1310,Hindering Possession of Burglary Tools,Open Investigation,2020-04-13 18:30:00,day_weekday,2020,104,4,0,day_weekday,UCC,"KENT VALE APARTMENT BLK A,103"
1311,1311,Theft,Open Investigation,2020-07-23 23:10:00,day_weekday,2020,205,7,3,day_weekday,FOS,RIDGE VIEW RESIDENCE (BLOCK B)
1312,1312,Criminal Mischief,Open Investigation,2020-07-22 00:07:00,day_weekday,2020,204,7,2,day_weekday,FOS,CINNAMON UNI SCH PROG (USP)
1313,1313,Theft,Open Investigation,2020-08-20 12:32:00,day_weekday,2020,233,8,3,day_weekday,KV,LT 27 (LIM SENG TJOE LECTURE)
1314,1314,Theft: Criminal Mischief,Arrest,2019-11-27 05:21:00,day_weekday,2019,331,11,2,day_weekday,CDE,MEDICINE BLOCK 9
1315,1315,Theft,Open Investigation,2020-08-28 20:25:00,day_weekday,2020,241,8,4,day_weekday,YIH,PGP RESIDENCES (BLOCK 18)
1316,1316,Trespassing,Closed,2020-02-27 15:27:00,day_weekday,2020,58,2,3,day_weekday,FOS,RAFFLES HALL (BLOCK D)
1317,1317,Possession of Burglary Tools 2,Closed,2020-06-14 13:49:00,weekend,2020,166,6,6,weekend,HALL,PGP RESIDENCES (BLOCK 17)
1318,1318,Attempted Extortion,Judicial Referral,2020-08-10 04:25:00,day_weekday,2020,223,8,0,day_weekday,KV,EXPERIMENTAL HOUSE
1319,1319,Theft,Open Investigation,2020-01-21 15:39:00,day_weekday,2020,21,1,1,day_weekday,UCC,BTC-TOWER BLOCK
1320,1320,Trespass,Open Investigation,2020-06-24 08:42:00,day_weekday,2020,176,6,2,day_weekday,YIH,LECTURE THEATRE 34
1321,1321,Trespassing,Judicial Referral,2020-06-22 04:04:00,day_weekday,2020,174,6,0,day_weekday,PGP,KENT RIDGE HALL (BLOCK A)
1322,1322,Theft,Arrest,2019-10-09 06:06:00,day_weekday,2019,282,10,2,day_weekday,FOS,DSO BUILDING
1323,1323,Trespassing,Open Investigation,2020-02-28 01:29:00,day_weekday,2020,59,2,4,day_weekday,UTown,INNOVATION 4.0
1324,1324,Harassment,Open Investigation,2020-09-06 09:50:00,weekend,2020,250,9,6,weekend,YIH,RAFFLES HALL (BLOCK A)
1325,1325,Shoplifting,Open Investigation,2020-07-20 00:30:00,day_weekday,2020,202,7,0,day_weekday,UTown,CENTRAL STORAGE LIBRARY ANNEX
1326,1326,Trespass,Open Investigation,2019-12-27 09:56:00,day_weekday,2019,361,12,4,day_weekday,PGP,RESIDENT COLLEGE 4
1327,1327,Theft,Arrest,2019-12-13 17:43:00,day_weekday,2019,347,12,4,day_weekday,BTC,ALICE LEE PLAZA
1328,1328,Disorderly Conduct,Open Investigation,2020-02-13 18:09:00,day_weekday,2020,44,2,3,day_weekday,YIH,LECTURE THEATRE 37
1329,1329,Harassment,Open Investigation,2020-05-09 18:30:00,weekend,2020,130,5,5,weekend,UTown,BIZ1 CARPARK
1330,1330,Theft,Open Investigation,2019-11-11 06:19:00,day_weekday,2019,315,11,0,day_weekday,FOS,UNIVERSITY SPORT CENTRE
1331,1331,Trespassing,Open Investigation,2019-10-09 03:30:00,day_weekday,2019,282,10,2,day_weekday,KR,BTC-LECTURE THEATRE
1332,1332,Extortion,Open Investigation,2020-01-27 03:50:00,day_weekday,2020,27,1,0,day_weekday,FASS,PGP BUS-STOP (OFFICE)
1333,1333,Extortion,unfounded,2020-09-05 17:08:00,weekend,2020,249,9,5,weekend,HALL,PGP RESIDENCES (BLOCK 11)
1334,1334,Trespass,Open Investigation,2020-03-13 00:50:00,day_weekday,2020,73,3,4,day_weekday,KR,PGP RESIDENCES (BLOCK 11)
1335,1335,Theft,Open Investigation,2020-09-27 07:52:00,weekend,2020,271,9,6,weekend,PGP,"KENT VALE APARTMENT BLK C, 111"
1336,1336,Shoplifting ,Open Investigation,2019-10-14 08:15:00,day_weekday,2019,287,10,0,day_weekday,UTown,I3
1337,1337,Shoplifting,Closed,2020-07-29 07:22:00,day_weekday,2020,211,7,2,day_weekday,UTown,LECTURE THEATRE 3
1338,1338,Trespassing,Open Investigation,2020-11-20 06:57:00,day_weekday,2020,325,11,4,day_weekday,BTC,UTOWN RESIDENCE-NORTH TOWER
1339,1339,Shoplifting,Open Investigation,2020-01-19 13:39:00,weekend,2020,19,1,6,weekend,PGP,SPORE POWER GRID-CON SWITCH RM
1340,1340,Rape,Judicial Referral,2019-10-11 16:20:00,day_weekday,2019,284,10,4,day_weekday,PGP,EUSOFF HALL (BLOCK C)
1341,1341,Harassment: Bias Incident,Open Investigation,2020-07-16 00:39:00,day_weekday,2020,198,7,3,day_weekday,UTown,14A PGP BUNGALOW
1342,1342,Theft,Open Investigation,2020-07-10 13:05:00,day_weekday,2020,192,7,4,day_weekday,HALL,SCIENCE BLOCK 4
1343,1343,Theft,Open Investigation,2020-06-05 01:45:00,day_weekday,2020,157,6,4,day_weekday,UTown,RIDGE VIEW TOWER BLK (RVF)
1344,1344,Defiant Trespass,Unfounded,2020-05-01 06:31:00,day_weekday,2020,122,5,4,day_weekday,PGP,TEMBUSU COLLEGE- MAIN BLK
1345,1345,Theft,Open Investigation,2020-07-10 01:33:00,day_weekday,2020,192,7,4,day_weekday,FOS,KENT RIDGE HALL (BLOCK B)
1346,1346,Criminal Mischief,Open Investigation,2020-11-02 06:48:00,day_weekday,2020,307,11,0,day_weekday,YIH,PGP RESIDENCES (BLOCK 28)
1347,1347,Bias Intimidation,Open Investigation,2020-02-25 09:32:00,day_weekday,2020,56,2,1,day_weekday,PGP,LECTURE THEATRE 15
1348,1348,Trespass,Unfounded,2020-03-26 06:35:00,day_weekday,2020,86,3,3,day_weekday,UTown,NUS STAFF CLUB
1349,1349,Trespass,Open Investigation,2020-05-05 06:36:00,day_weekday,2020,126,5,1,day_weekday,FOS,18A PGP BUNGALOW
1350,1350,Trespassing,Open Investigation,2020-03-11 01:31:00,day_weekday,2020,71,3,2,day_weekday,FASS,SCIENCE BLOCK 1
1351,1351,Harassment,Open Investigation,2020-07-09 20:09:00,day_weekday,2020,191,7,3,day_weekday,PGP,BUSINESS BLOCK 2
1352,1352,Theft,Open Investigation,2019-10-19 14:35:00,weekend,2019,292,10,5,weekend,FOS,TAN CHENG LOCK BABA HSE MUSEUM
1353,1353,Theft,,2020-02-04 16:29:00,day_weekday,2020,35,2,1,day_weekday,PGP,ENGINEERING BLOCK 6
1354,1354,Assault,Open Investigation,2019-12-10 03:03:00,day_weekday,2019,344,12,1,day_weekday,BTC,SCIENCE BLOCK 4A
1355,1355,Criminal Mischief,Open Investigation,2020-10-14 21:48:00,day_weekday,2020,288,10,2,day_weekday,FOS,LECTURE THEATRE 1
1356,1356,Shoplifting,Arrest,2020-07-17 04:28:00,day_weekday,2020,199,7,4,day_weekday,HALL,PGP RESIDENCES (BLOCK 11)
1357,1357,Theft,Open Investigation,2019-12-01 06:14:00,weekend,2019,335,12,6,weekend,HALL,PGP RESIDENCES (BLOCK 18)
1358,1358,Shoplifting,Open Investigation,2020-04-20 03:02:00,day_weekday,2020,111,4,0,day_weekday,UCC,KE VII HALL (BLOCK F)
1359,1359,Criminal Mischief,Open Investigation,2020-01-13 16:43:00,day_weekday,2020,13,1,0,day_weekday,CDE,BUSINESS BLOCK 1-MOCHTAR RIADY
1360,1360,Trespassing,Unfounded,2020-03-04 07:26:00,day_weekday,2020,64,3,2,day_weekday,YIH,LECTURE THEATRE 6
1361,1361,Fraud,Open Investigation,2020-09-17 00:45:00,day_weekday,2020,261,9,3,day_weekday,BTC,BRENNER CTR FOR MOLECULAR MED
1362,1362,Fraud,Closed,2019-10-07 13:09:00,day_weekday,2019,280,10,0,day_weekday,FASS,CREATE (RESEARCH)
1363,1363,Trespassing,Open Investigation,2020-06-14 11:21:00,weekend,2020,166,6,6,weekend,FASS,PGP RESIDENCES (BLOCK 6)
1364,1364,Criminal Mischief,Open Investigation,2019-12-20 10:54:00,day_weekday,2019,354,12,4,day_weekday,PGP,BTC-MOOT COURT
1365,1365,Theft,Open Investigation,2020-03-06 00:08:00,day_weekday,2020,66,3,4,day_weekday,PGP,BTC-LOUNGE
1366,1366,Trespassing,Open Investigation,2020-10-12 15:00:00,day_weekday,2020,286,10,0,day_weekday,KV,1 KR BUNGALOW
1367,1367,False Public Alarm,Open Investigation,2020-01-11 05:23:00,weekend,2020,11,1,5,weekend,YIH,KE VII HALL (BLOCK E)
1368,1368,Extortion,Open Investigation,2020-05-30 20:10:00,weekend,2020,151,5,5,weekend,YIH,MULTI-PURPOSE HALL 5 & 6
1369,1369,Harassment: Trespassing,Open Investigation,2020-10-23 09:10:00,day_weekday,2020,297,10,4,day_weekday,PGP,"KENT VALE APARTMENT BLK F, 107"
1370,1370,Service of Warrant,Unfounded,2020-04-28 01:49:00,day_weekday,2020,119,4,1,day_weekday,PGP,TEMASEK HALL (BLOCK B)
1371,1371,Obstruction of Justice,Open Investigation,2020-05-10 19:58:00,weekend,2020,131,5,6,weekend,YIH,KE VII HALL (COMMUNAL HALL)
1372,1372,Theft,Open Investigation,2020-04-20 20:13:00,day_weekday,2020,111,4,0,day_weekday,HALL,CENTRAL STORAGE LIBRARY ANNEX
1373,1373,Extortion,unfounded,2020-08-26 00:02:00,day_weekday,2020,239,8,2,day_weekday,UTown,PGP RESIDENCES LECTURE THEATRE
1374,1374,Disorderly Conduct,Judicial Referral,2020-02-28 23:23:00,day_weekday,2020,59,2,4,day_weekday,FOS,TAN CHENG LOCK BABA HSE MUSEUM
1375,1375,Shoplifting ,Arrest,2020-09-06 10:26:00,weekend,2020,250,9,6,weekend,HALL,MD11 CARPARK
1376,1376,Harassment,Unfounded,2020-06-20 10:57:00,weekend,2020,172,6,5,weekend,HALL,TEMASEK HALL (BLOCK D)
1377,1377,Trespassing,unfounded,2020-01-31 07:58:00,day_weekday,2020,31,1,4,day_weekday,KR,TEMASEK HALL (BLOCK C)
1378,1378,Shoplifting,Closed,2020-01-13 09:39:00,day_weekday,2020,13,1,0,day_weekday,FASS,LECTURE THEATRE 32
1379,1379,Disorderly Conduct,Closed,2020-08-30 02:40:00,weekend,2020,243,8,6,weekend,UTown,CINNAMON COLLEGE -MPH
1380,1380,Harassment: Bias Incident,Closed,2020-02-25 09:18:00,day_weekday,2020,56,2,1,day_weekday,UTown,MEDICINE BLOCK 9
1381,1381,Theft,Open Investigation,2019-12-07 02:14:00,weekend,2019,341,12,5,weekend,PGP,RESIDENT COLLEGE 4 -MPH
1382,1382,Attempted Fraud,Arrest,2020-11-18 07:36:00,day_weekday,2020,323,11,2,day_weekday,UTown,NUHS TOWER BLOCK
1383,1383,Theft,Arrest,2020-07-11 03:35:00,weekend,2020,193,7,5,weekend,KR,14 KR BUNGALOW
1384,1384,Harassment: Bias Incident,Closed,2020-02-16 22:55:00,weekend,2020,47,2,6,weekend,FOS,TEMASEK HALL (BLOCK E)
1385,1385,Criminal Mischief,Open Investigation,2020-05-23 15:37:00,weekend,2020,144,5,5,weekend,KV,PGP RESIDENCES (BLOCK 9)
1386,1386,Harassment,Closed,2020-06-05 01:17:00,day_weekday,2020,157,6,4,day_weekday,PGP,RIDGE VIEW RESIDENCE (BLOCK B)
1387,1387,Shoplifting,Arrest,2020-02-10 18:43:00,day_weekday,2020,41,2,0,day_weekday,YIH,RAFFLES HALL (BLOCK C)
1388,1388,Shoplifting,Open Investigation,2020-10-07 15:02:00,day_weekday,2020,281,10,2,day_weekday,FASS,EL SERVICE RESERVOIRS 1&2
1389,1389,Attempted Extortion,Closed,2020-05-02 18:04:00,weekend,2020,123,5,5,weekend,KV,RIDGE VIEW RESIDENCE (BLOCK D)
1390,1390,Attempted Extortion,Open Investigation,2019-10-08 17:44:00,day_weekday,2019,281,10,1,day_weekday,CDE,YUSOF ISHAK HOUSE
1391,1391,Attempted Trespass 2,Open Investigation,2020-08-26 00:44:00,day_weekday,2020,239,8,2,day_weekday,HALL,BIZ1 CARPARK
1392,1392,Harassment,Open Investigation,2019-11-15 02:17:00,day_weekday,2019,319,11,4,day_weekday,KR,RIDGE VIEW RESIDENCE (BLOCK E)
1393,1393,Shoplifting,Open Investigation,2020-07-13 17:31:00,day_weekday,2020,195,7,0,day_weekday,CDE,COMMUNAL BLK B
1394,1394,Aggravated Assault,Arrest,2020-09-25 10:40:00,day_weekday,2020,269,9,4,day_weekday,KV,PGP RESIDENCES (BLOCK 26)
1395,1395,Possession of Burglary Tools 2,Open Investigation,2020-03-17 06:03:00,day_weekday,2020,77,3,1,day_weekday,BIZ,ENGINEERING BLOCK 6
1396,1396,Trespass,Closed,2020-02-03 23:11:00,day_weekday,2020,34,2,0,day_weekday,FOS,CTR FOR THE ARTS
1397,1397,Stalking,Open Investigation,2020-09-23 07:02:00,day_weekday,2020,267,9,2,day_weekday,HALL,PGP RESIDENCES (BLOCK 7)
1398,1398,Theft,Open Investigation,2020-06-14 12:45:00,weekend,2020,166,6,6,weekend,KR,EDUCATION RESOURCE CENTRE
1399,1399,Theft: Bias Incident,Open Investigation,2020-09-17 06:41:00,day_weekday,2020,261,9,3,day_weekday,FOS,MULTI-PURPOSE HALL 1 - 4
1400,1400,Theft,Open Investigation,2020-12-07 19:55:00,day_weekday,2020,342,12,0,day_weekday,YIH,LECTURE THEATRE 7A
1401,1401,False Public Alarm,Open Investigation,2020-08-18 12:53:00,day_weekday,2020,231,8,1,day_weekday,PGP,SHEARES HALL (BLOCK A)
1402,1402,False Public Alarm,Open Investigation,2020-10-02 17:23:00,day_weekday,2020,276,10,4,day_weekday,HALL,CREATE (RESEARCH)
1403,1403,Stalking,Open Investigation,2019-12-04 15:04:00,day_weekday,2019,338,12,2,day_weekday,COM,LT 27 (LIM SENG TJOE LECTURE)
1404,1404,Harassment: Bias Incident,Arrest,2020-08-24 12:25:00,day_weekday,2020,237,8,0,day_weekday,PGP,TEMASEK LIFE SCIENCE LAB
1405,1405,Theft: Criminal Mischief,Judicial Referral,2020-09-26 13:42:00,weekend,2020,270,9,5,weekend,PGP,PGP RESIDENCES (BLOCK 19)
1406,1406,Shoplifting,Arrest,2020-01-23 10:26:00,day_weekday,2020,23,1,3,day_weekday,DNMS,YALE ADMINISTRATION BLOCK
1407,1407,Trespass,Arrest,2020-07-26 16:50:00,weekend,2020,208,7,6,weekend,UTown,PGP RESIDENCES (BLOCK 6)
1408,1408,Harassment, Closed,2019-10-16 19:40:00,day_weekday,2019,289,10,2,day_weekday,SOC,PGP RESIDENCES (BLOCK 19)
1409,1409,Trespassing,Open Investigation,2020-11-23 10:09:00,day_weekday,2020,328,11,0,day_weekday,CDE,EUSOFF HALL (BLOCK A)
1410,1410,Theft,Open Investigation,2019-10-14 05:53:00,day_weekday,2019,287,10,0,day_weekday,SOC,RAFFLES HALL (EXTENSION TO BLOCK B &D)
1411,1411,Harassment,Open Investigation,2020-08-23 17:50:00,weekend,2020,236,8,6,weekend,KV,20 EVANS BUNGALOW
1412,1412,Burglary,Open Investigation,2020-04-23 17:05:00,day_weekday,2020,114,4,3,day_weekday,UTown,CINNAMON COLLEGE -MAIN BLK
